workerid,sentence,response2,response1,language,gender,age
48,"""filler 9""","""no""","""first""","""English""","""Female""","""41"""
48,"""filler 21""","""no""","""second""","""English""","""Female""","""41"""
48,"""LongShort 8 supp_longfirst""","""no""","""first""","""English""","""Female""","""41"""
48,"""filler 18""","""yes""","""first""","""English""","""Female""","""41"""
48,"""LongShort 34 supp_longfirst""","""yes""","""first""","""English""","""Female""","""41"""
48,"""LongShort 26 supp_shortfirst""","""no""","""first""","""English""","""Female""","""41"""
48,"""filler 32""","""yes""","""second""","""English""","""Female""","""41"""
48,"""filler 27""","""yes""","""first""","""English""","""Female""","""41"""
48,"""filler 31""","""no""","""second""","""English""","""Female""","""41"""
48,"""LongShort 3 neut_longfirst""","""yes""","""second""","""English""","""Female""","""41"""
48,"""LongShort 10 supp_longfirst""","""yes""","""first""","""English""","""Female""","""41"""
48,"""filler 3""","""no""","""first""","""English""","""Female""","""41"""
48,"""LongShort 27 neut_shortfirst""","""no""","""second""","""English""","""Female""","""41"""
48,"""LongShort 23 supp_longfirst""","""yes""","""first""","""English""","""Female""","""41"""
48,"""filler 20""","""yes""","""second""","""English""","""Female""","""41"""
49,"""filler 33""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 31""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 38 supp_longfirst""","""yes""","""second""","""English""","""Male""","""23"""
49,"""LongShort 11 supp_shortfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""LongShort 32 neut_longfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 38""","""yes""","""second""","""English""","""Male""","""23"""
49,"""LongShort 31 supp_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 20 supp_longfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 21""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 16""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 34""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 3 neut_shortfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 24 supp_longfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 6""","""yes""","""second""","""English""","""Male""","""23"""
49,"""filler 20""","""yes""","""second""","""English""","""Male""","""23"""
49,"""filler 1""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 12""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 30 supp_shortfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 2 neut_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 10 neut_shortfirst""","""yes""","""second""","""English""","""Male""","""23"""
49,"""filler 36""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 26""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 1 neut_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 29""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 35""","""yes""","""second""","""English""","""Male""","""23"""
49,"""filler 14""","""yes""","""second""","""English""","""Male""","""23"""
49,"""LongShort 16 supp_shortfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 8 supp_longfirst""","""yes""","""second""","""English""","""Male""","""23"""
49,"""filler 2""","""yes""","""second""","""English""","""Male""","""23"""
49,"""LongShort 17 neut_shortfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 40""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 37""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 22 neut_shortfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 19 supp_longfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 40 supp_shortfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 9 supp_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 10""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 35 supp_shortfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 7""","""yes""","""second""","""English""","""Male""","""23"""
49,"""LongShort 28 neut_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 15 neut_longfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 11""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 6 supp_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 30""","""no""","""second""","""English""","""Male""","""23"""
49,"""LongShort 21 supp_longfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""LongShort 27 neut_longfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 23""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 26 supp_longfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""LongShort 23 neut_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 34 neut_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 17""","""no""","""second""","""English""","""Male""","""23"""
49,"""LongShort 29 supp_shortfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 15""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 28""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 24""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 13 supp_shortfirst""","""yes""","""second""","""English""","""Male""","""23"""
49,"""LongShort 5 neut_shortfirst""","""yes""","""second""","""English""","""Male""","""23"""
49,"""filler 3""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 4""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 18""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 12 neut_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 9""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 39""","""yes""","""second""","""English""","""Male""","""23"""
49,"""filler 8""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 19""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 13""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 36 supp_shortfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 18 supp_longfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 25 neut_shortfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 7 supp_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 27""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 4 supp_longfirst""","""no""","""first""","""English""","""Male""","""23"""
49,"""LongShort 33 supp_shortfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 5""","""no""","""first""","""English""","""Male""","""23"""
49,"""filler 32""","""yes""","""first""","""English""","""Male""","""23"""
49,"""filler 25""","""yes""","""second""","""English""","""Male""","""23"""
49,"""LongShort 14 neut_shortfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""LongShort 37 supp_longfirst""","""no""","""second""","""English""","""Male""","""23"""
49,"""filler 22""","""yes""","""first""","""English""","""Male""","""23"""
49,"""LongShort 39 supp_longfirst""","""yes""","""first""","""English""","""Male""","""23"""
50,"""filler 12""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 36""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 15""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 27""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 7""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 4""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 5 supp_shortfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 9""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 29 supp_longfirst""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 30 neut_longfirst""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 8""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 25 neut_shortfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 23""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 39""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 34 supp_shortfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 3 neut_shortfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 1 supp_shortfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 7 supp_longfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 29""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 17 neut_longfirst""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 32 supp_longfirst""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 36 neut_shortfirst""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 37 neut_longfirst""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 31 supp_longfirst""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 40 supp_longfirst""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 14 neut_longfirst""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 21""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 10""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 28 neut_shortfirst""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 38 neut_shortfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 31""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 18""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 24 neut_longfirst""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 22 neut_shortfirst""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 18 supp_longfirst""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 9 supp_longfirst""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 20""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 38""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 11 neut_shortfirst""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 17""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 19""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 40""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 10 supp_shortfirst""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 13 supp_shortfirst""","""yes""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 25""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 1""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 2 supp_longfirst""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 28""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 21 neut_shortfirst""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""LongShort 15 neut_shortfirst""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 11""","""no""","""second""","""English, Spanish""","""Male""","""24"""
50,"""filler 3""","""no""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 6""","""yes""","""first""","""English, Spanish""","""Male""","""24"""
50,"""filler 33""","""no""","""first""","""English, Spanish""","""Male""","""24"""
